ticket_id,date,time,day_of_week,month,branch_id,branch_name,city,dish,category,unit_price,quantity,total_sale,ingredient_cost,gross_margin,payment_method,tip,total_with_tip,hour,year_month,daypart
TKT-20251025-010-00133,2025-10-25,14:59,Sábado,October,SUC010,León,León,Agua de Jamaica,Bebidas,35,2,70,14,56,Efectivo,0.0,70.0,14,2025-10,Comida
TKT-20260110-003-00134,2026-01-10,12:12,Sábado,January,SUC003,Guadalajara,Guadalajara,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Efectivo,8.5,93.5,12,2026-01,Comida
TKT-20260107-009-00135,2026-01-07,13:58,Miércoles,January,SUC009,Tijuana,Tijuana,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Crédito,8.9,97.9,13,2026-01,Comida
TKT-20260106-001-00136,2026-01-06,21:54,Martes,January,SUC001,Ciudad de México Centro,Ciudad de México,Guacamole con Totopos,Entradas,89,1,89,25,64,App de Pago,17.8,106.8,21,2026-01,Noche
TKT-20251018-003-00137,2025-10-18,20:19,Sábado,October,SUC003,Guadalajara,Guadalajara,Mole Poblano,Platos Fuertes,175,1,175,55,120,Tarjeta de Débito,35.0,210.0,20,2025-10,Tarde
TKT-20250826-006-00138,2025-08-26,14:44,Martes,August,SUC006,Querétaro,Querétaro,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Débito,0.0,135.0,14,2025-08,Comida
TKT-20250510-004-00139,2025-05-10,13:26,Sábado,May,SUC004,Monterrey,Monterrey,Pozole Rojo,Platos Fuertes,125,1,125,38,87,Tarjeta de Crédito,0.0,125.0,13,2025-05,Comida
TKT-20260113-003-00140,2026-01-13,15:47,Martes,January,SUC003,Guadalajara,Guadalajara,Quesadilla de Flor de Calabaza,Platos Fuertes,95,2,190,56,134,Efectivo,19.0,209.0,15,2026-01,Comida
TKT-20251119-001-00141,2025-11-19,14:19,Miércoles,November,SUC001,Ciudad de México Centro,Ciudad de México,Refresco,Bebidas,30,1,30,8,22,Efectivo,0.0,30.0,14,2025-11,Comida
TKT-20250201-003-00142,2025-02-01,22:19,Sábado,February,SUC003,Guadalajara,Guadalajara,Margarita,Bebidas,95,2,190,50,140,Efectivo,28.5,218.5,22,2025-02,Noche
TKT-20251124-006-00143,2025-11-24,19:38,Lunes,November,SUC006,Querétaro,Querétaro,Birria de Res,Platos Fuertes,185,1,185,60,125,Tarjeta de Crédito,18.5,203.5,19,2025-11,Tarde
TKT-20250915-008-00144,2025-09-15,20:28,Lunes,September,SUC008,Mérida,Mérida,Fajitas de Pollo,Platos Fuertes,195,4,780,232,548,Efectivo,78.0,858.0,20,2025-09,Tarde
TKT-20251001-002-00145,2025-10-01,20:50,Miércoles,October,SUC002,Ciudad de México Sur,Ciudad de México,Michelada,Bebidas,75,1,75,25,50,Tarjeta de Débito,7.5,82.5,20,2025-10,Tarde
TKT-20250428-002-00146,2025-04-28,20:42,Lunes,April,SUC002,Ciudad de México Sur,Ciudad de México,Agua de Horchata,Bebidas,35,2,70,16,54,Efectivo,0.0,70.0,20,2025-04,Tarde
TKT-20260106-008-00147,2026-01-06,13:40,Martes,January,SUC008,Mérida,Mérida,Sopa de Tortilla,Entradas,75,2,150,40,110,Tarjeta de Crédito,0.0,150.0,13,2026-01,Comida
TKT-20250601-004-00148,2025-06-01,21:43,Domingo,June,SUC004,Monterrey,Monterrey,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Tarjeta de Crédito,27.0,297.0,21,2025-06,Noche
TKT-20250417-003-00149,2025-04-17,14:01,Jueves,April,SUC003,Guadalajara,Guadalajara,Margarita,Bebidas,95,2,190,50,140,Tarjeta de Crédito,0.0,190.0,14,2025-04,Comida
TKT-20251210-004-00150,2025-12-10,20:54,Miércoles,December,SUC004,Monterrey,Monterrey,Birria de Res,Platos Fuertes,185,1,185,60,125,App de Pago,27.75,212.75,20,2025-12,Tarde
TKT-20250901-010-00151,2025-09-01,12:56,Lunes,September,SUC010,León,León,Tacos de Carnitas (3 pzas),Platos Fuertes,90,2,180,60,120,Tarjeta de Crédito,0.0,180.0,12,2025-09,Comida
TKT-20260123-006-00152,2026-01-23,19:24,Viernes,January,SUC006,Querétaro,Querétaro,Tacos de Barbacoa (3 pzas),Platos Fuertes,95,1,95,35,60,Tarjeta de Débito,14.25,109.25,19,2026-01,Tarde
TKT-20250417-003-00153,2025-04-17,13:41,Jueves,April,SUC003,Guadalajara,Guadalajara,Flan Napolitano,Postres,55,1,55,15,40,Tarjeta de Débito,0.0,55.0,13,2025-04,Comida
TKT-20250327-008-00154,2025-03-27,14:49,Jueves,March,SUC008,Mérida,Mérida,Tacos al Pastor (3 pzas),Platos Fuertes,85,3,255,84,171,Tarjeta de Crédito,38.25,293.25,14,2025-03,Comida
TKT-20260123-009-00155,2026-01-23,12:33,Viernes,January,SUC009,Tijuana,Tijuana,Fajitas de Res,Platos Fuertes,225,1,225,70,155,Tarjeta de Crédito,33.75,258.75,12,2026-01,Comida
TKT-20250608-003-00156,2025-06-08,12:58,Domingo,June,SUC003,Guadalajara,Guadalajara,Birria de Res,Platos Fuertes,185,2,370,120,250,Tarjeta de Débito,55.5,425.5,12,2025-06,Comida
TKT-20250410-006-00157,2025-04-10,15:51,Jueves,April,SUC006,Querétaro,Querétaro,Fajitas de Pollo,Platos Fuertes,195,1,195,58,137,Tarjeta de Crédito,0.0,195.0,15,2025-04,Comida
TKT-20251114-006-00158,2025-11-14,20:38,Viernes,November,SUC006,Querétaro,Querétaro,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Crédito,19.0,114.0,20,2025-11,Tarde
TKT-20251211-006-00159,2025-12-11,13:52,Jueves,December,SUC006,Querétaro,Querétaro,Fajitas de Pollo,Platos Fuertes,195,1,195,58,137,Tarjeta de Crédito,0.0,195.0,13,2025-12,Comida
TKT-20250907-010-00160,2025-09-07,21:53,Domingo,September,SUC010,León,León,Birria de Res,Platos Fuertes,185,2,370,120,250,Tarjeta de Débito,55.5,425.5,21,2025-09,Noche
TKT-20250423-002-00161,2025-04-23,19:47,Miércoles,April,SUC002,Ciudad de México Sur,Ciudad de México,Birria de Res,Platos Fuertes,185,2,370,120,250,Tarjeta de Crédito,37.0,407.0,19,2025-04,Tarde
TKT-20250613-010-00162,2025-06-13,19:48,Viernes,June,SUC010,León,León,Mole Poblano,Platos Fuertes,175,3,525,165,360,Tarjeta de Crédito,0.0,525.0,19,2025-06,Tarde
TKT-20250622-009-00163,2025-06-22,22:49,Domingo,June,SUC009,Tijuana,Tijuana,Carnitas Michoacanas,Platos Fuertes,175,1,175,55,120,App de Pago,26.25,201.25,22,2025-06,Noche
TKT-20251218-006-00164,2025-12-18,14:15,Jueves,December,SUC006,Querétaro,Querétaro,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Efectivo,8.5,93.5,14,2025-12,Comida
TKT-20250627-001-00165,2025-06-27,19:15,Viernes,June,SUC001,Ciudad de México Centro,Ciudad de México,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Crédito,13.35,102.35,19,2025-06,Tarde
TKT-20251104-004-00166,2025-11-04,20:05,Martes,November,SUC004,Monterrey,Monterrey,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Débito,20.25,155.25,20,2025-11,Tarde
TKT-20250816-005-00167,2025-08-16,13:44,Sábado,August,SUC005,Puebla,Puebla,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Efectivo,13.5,148.5,13,2025-08,Comida
TKT-20250305-009-00168,2025-03-05,14:26,Miércoles,March,SUC009,Tijuana,Tijuana,Fajitas de Res,Platos Fuertes,225,1,225,70,155,Tarjeta de Crédito,33.75,258.75,14,2025-03,Comida
TKT-20250927-007-00169,2025-09-27,11:26,Sábado,September,SUC007,Cancún,Cancún,Margarita,Bebidas,95,1,95,25,70,App de Pago,0.0,95.0,11,2025-09,Mañana
TKT-20250819-001-00170,2025-08-19,14:57,Martes,August,SUC001,Ciudad de México Centro,Ciudad de México,Helado de Vainilla,Postres,45,4,180,48,132,Tarjeta de Crédito,27.0,207.0,14,2025-08,Comida
TKT-20260123-007-00171,2026-01-23,12:01,Viernes,January,SUC007,Cancún,Cancún,Cerveza Nacional,Bebidas,55,1,55,20,35,App de Pago,5.5,60.5,12,2026-01,Comida
TKT-20251122-001-00172,2025-11-22,13:24,Sábado,November,SUC001,Ciudad de México Centro,Ciudad de México,Helado de Vainilla,Postres,45,1,45,12,33,Tarjeta de Crédito,0.0,45.0,13,2025-11,Comida
TKT-20250731-005-00173,2025-07-31,19:19,Jueves,July,SUC005,Puebla,Puebla,Churros con Chocolate,Postres,65,1,65,18,47,Tarjeta de Crédito,6.5,71.5,19,2025-07,Tarde
TKT-20250903-002-00174,2025-09-03,14:34,Miércoles,September,SUC002,Ciudad de México Sur,Ciudad de México,Fajitas de Res,Platos Fuertes,225,1,225,70,155,Tarjeta de Débito,45.0,270.0,14,2025-09,Comida
TKT-20251206-003-00175,2025-12-06,14:57,Sábado,December,SUC003,Guadalajara,Guadalajara,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Tarjeta de Crédito,0.0,270.0,14,2025-12,Comida
TKT-20250620-007-00176,2025-06-20,13:27,Viernes,June,SUC007,Cancún,Cancún,Pozole Rojo,Platos Fuertes,125,2,250,76,174,Efectivo,25.0,275.0,13,2025-06,Comida
TKT-20250723-007-00177,2025-07-23,13:42,Miércoles,July,SUC007,Cancún,Cancún,Pozole Rojo,Platos Fuertes,125,1,125,38,87,Efectivo,18.75,143.75,13,2025-07,Comida
TKT-20250426-007-00178,2025-04-26,13:53,Sábado,April,SUC007,Cancún,Cancún,Nachos con Carne,Entradas,125,1,125,40,85,Efectivo,12.5,137.5,13,2025-04,Comida
TKT-20251216-009-00179,2025-12-16,19:34,Martes,December,SUC009,Tijuana,Tijuana,Margarita,Bebidas,95,2,190,50,140,Tarjeta de Crédito,28.5,218.5,19,2025-12,Tarde
TKT-20251201-003-00180,2025-12-01,13:36,Lunes,December,SUC003,Guadalajara,Guadalajara,Sopa de Tortilla,Entradas,75,3,225,60,165,Efectivo,0.0,225.0,13,2025-12,Comida
TKT-20251227-001-00181,2025-12-27,13:27,Sábado,December,SUC001,Ciudad de México Centro,Ciudad de México,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Crédito,9.5,104.5,13,2025-12,Comida
TKT-20250505-008-00182,2025-05-05,20:03,Lunes,May,SUC008,Mérida,Mérida,Guacamole con Totopos,Entradas,89,1,89,25,64,Efectivo,0.0,89.0,20,2025-05,Tarde
TKT-20250520-003-00183,2025-05-20,14:29,Martes,May,SUC003,Guadalajara,Guadalajara,Margarita,Bebidas,95,2,190,50,140,Tarjeta de Crédito,19.0,209.0,14,2025-05,Comida
TKT-20250623-003-00184,2025-06-23,14:48,Lunes,June,SUC003,Guadalajara,Guadalajara,Cochinita Pibil,Platos Fuertes,165,3,495,150,345,Tarjeta de Débito,0.0,495.0,14,2025-06,Comida
TKT-20250610-005-00185,2025-06-10,20:53,Martes,June,SUC005,Puebla,Puebla,Tacos al Pastor (3 pzas),Platos Fuertes,85,3,255,84,171,Tarjeta de Débito,25.5,280.5,20,2025-06,Tarde
TKT-20251104-003-00186,2025-11-04,12:03,Martes,November,SUC003,Guadalajara,Guadalajara,Chiles Rellenos,Platos Fuertes,155,1,155,45,110,Tarjeta de Crédito,15.5,170.5,12,2025-11,Comida
TKT-20250526-008-00187,2025-05-26,12:41,Lunes,May,SUC008,Mérida,Mérida,Mole Poblano,Platos Fuertes,175,4,700,220,480,Tarjeta de Crédito,0.0,700.0,12,2025-05,Comida
TKT-20250221-001-00188,2025-02-21,13:48,Viernes,February,SUC001,Ciudad de México Centro,Ciudad de México,Enchiladas Verdes,Platos Fuertes,135,3,405,120,285,Efectivo,60.75,465.75,13,2025-02,Comida
TKT-20250514-006-00189,2025-05-14,13:53,Miércoles,May,SUC006,Querétaro,Querétaro,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Tarjeta de Débito,0.0,270.0,13,2025-05,Comida
TKT-20250603-002-00190,2025-06-03,12:08,Martes,June,SUC002,Ciudad de México Sur,Ciudad de México,Elotes Preparados,Entradas,55,3,165,45,120,Tarjeta de Débito,16.5,181.5,12,2025-06,Comida
TKT-20251116-007-00191,2025-11-16,19:13,Domingo,November,SUC007,Cancún,Cancún,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,App de Pago,13.5,148.5,19,2025-11,Tarde
TKT-20250808-005-00192,2025-08-08,13:10,Viernes,August,SUC005,Puebla,Puebla,Helado de Vainilla,Postres,45,1,45,12,33,Efectivo,4.5,49.5,13,2025-08,Comida
TKT-20250331-006-00193,2025-03-31,12:49,Lunes,March,SUC006,Querétaro,Querétaro,Helado de Vainilla,Postres,45,1,45,12,33,Tarjeta de Crédito,4.5,49.5,12,2025-03,Comida
TKT-20250710-007-00194,2025-07-10,13:06,Jueves,July,SUC007,Cancún,Cancún,Pastel de Tres Leches,Postres,75,1,75,22,53,Tarjeta de Crédito,11.25,86.25,13,2025-07,Comida
TKT-20250710-010-00195,2025-07-10,15:36,Jueves,July,SUC010,León,León,Helado de Vainilla,Postres,45,2,90,24,66,Efectivo,0.0,90.0,15,2025-07,Comida
TKT-20250812-006-00196,2025-08-12,13:25,Martes,August,SUC006,Querétaro,Querétaro,Tacos de Carnitas (3 pzas),Platos Fuertes,90,1,90,30,60,Tarjeta de Crédito,9.0,99.0,13,2025-08,Comida
TKT-20250311-008-00197,2025-03-11,13:37,Martes,March,SUC008,Mérida,Mérida,Agua de Horchata,Bebidas,35,1,35,8,27,Efectivo,3.5,38.5,13,2025-03,Comida
TKT-20250605-007-00198,2025-06-05,14:06,Jueves,June,SUC007,Cancún,Cancún,Enchiladas Rojas,Platos Fuertes,135,1,135,40,95,Tarjeta de Crédito,27.0,162.0,14,2025-06,Comida
TKT-20260117-007-00199,2026-01-17,20:38,Sábado,January,SUC007,Cancún,Cancún,Michelada,Bebidas,75,1,75,25,50,Tarjeta de Crédito,7.5,82.5,20,2026-01,Tarde
TKT-20251117-009-00200,2025-11-17,12:50,Lunes,November,SUC009,Tijuana,Tijuana,Agua de Horchata,Bebidas,35,1,35,8,27,App de Pago,3.5,38.5,12,2025-11,Comida
TKT-20250908-006-00201,2025-09-08,13:42,Lunes,September,SUC006,Querétaro,Querétaro,Agua de Horchata,Bebidas,35,3,105,24,81,Tarjeta de Débito,15.75,120.75,13,2025-09,Comida
TKT-20251229-007-00202,2025-12-29,15:21,Lunes,December,SUC007,Cancún,Cancún,Margarita,Bebidas,95,2,190,50,140,Tarjeta de Crédito,28.5,218.5,15,2025-12,Comida
TKT-20251009-010-00203,2025-10-09,13:06,Jueves,October,SUC010,León,León,Chiles Rellenos,Platos Fuertes,155,3,465,135,330,Efectivo,46.5,511.5,13,2025-10,Comida
TKT-20251223-002-00204,2025-12-23,20:57,Martes,December,SUC002,Ciudad de México Sur,Ciudad de México,Agua de Tamarindo,Bebidas,35,2,70,16,54,App de Pago,0.0,70.0,20,2025-12,Tarde
TKT-20250420-003-00205,2025-04-20,19:27,Domingo,April,SUC003,Guadalajara,Guadalajara,Agua de Horchata,Bebidas,35,3,105,24,81,App de Pago,21.0,126.0,19,2025-04,Tarde
TKT-20251231-009-00206,2025-12-31,14:17,Miércoles,December,SUC009,Tijuana,Tijuana,Pastel de Tres Leches,Postres,75,2,150,44,106,Tarjeta de Crédito,22.5,172.5,14,2025-12,Comida
TKT-20251103-006-00207,2025-11-03,12:49,Lunes,November,SUC006,Querétaro,Querétaro,Cochinita Pibil,Platos Fuertes,165,1,165,50,115,Efectivo,0.0,165.0,12,2025-11,Comida
TKT-20251201-004-00208,2025-12-01,15:17,Lunes,December,SUC004,Monterrey,Monterrey,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Efectivo,27.0,297.0,15,2025-12,Comida
TKT-20250317-008-00209,2025-03-17,14:17,Lunes,March,SUC008,Mérida,Mérida,Tacos de Barbacoa (3 pzas),Platos Fuertes,95,1,95,35,60,Tarjeta de Crédito,14.25,109.25,14,2025-03,Comida
TKT-20250926-003-00210,2025-09-26,15:36,Viernes,September,SUC003,Guadalajara,Guadalajara,Pozole Rojo,Platos Fuertes,125,1,125,38,87,Tarjeta de Débito,0.0,125.0,15,2025-09,Comida
TKT-20250723-006-00211,2025-07-23,20:01,Miércoles,July,SUC006,Querétaro,Querétaro,Mole Poblano,Platos Fuertes,175,3,525,165,360,Tarjeta de Débito,105.0,630.0,20,2025-07,Tarde
TKT-20250505-008-00212,2025-05-05,13:31,Lunes,May,SUC008,Mérida,Mérida,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Crédito,8.9,97.9,13,2025-05,Comida
TKT-20250725-010-00213,2025-07-25,20:17,Viernes,July,SUC010,León,León,Agua de Tamarindo,Bebidas,35,2,70,16,54,Tarjeta de Crédito,7.0,77.0,20,2025-07,Tarde
TKT-20250622-003-00214,2025-06-22,20:35,Domingo,June,SUC003,Guadalajara,Guadalajara,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Crédito,13.5,148.5,20,2025-06,Tarde
TKT-20250316-003-00215,2025-03-16,13:15,Domingo,March,SUC003,Guadalajara,Guadalajara,Carnitas Michoacanas,Platos Fuertes,175,1,175,55,120,Efectivo,35.0,210.0,13,2025-03,Comida
TKT-20251112-004-00216,2025-11-12,14:48,Miércoles,November,SUC004,Monterrey,Monterrey,Margarita,Bebidas,95,2,190,50,140,Tarjeta de Crédito,38.0,228.0,14,2025-11,Comida
TKT-20251228-001-00217,2025-12-28,20:45,Domingo,December,SUC001,Ciudad de México Centro,Ciudad de México,Michelada,Bebidas,75,1,75,25,50,App de Pago,15.0,90.0,20,2025-12,Tarde
TKT-20250209-006-00218,2025-02-09,14:05,Domingo,February,SUC006,Querétaro,Querétaro,Margarita,Bebidas,95,1,95,25,70,App de Pago,0.0,95.0,14,2025-02,Comida
TKT-20260121-007-00219,2026-01-21,21:15,Miércoles,January,SUC007,Cancún,Cancún,Agua de Horchata,Bebidas,35,2,70,16,54,Tarjeta de Crédito,7.0,77.0,21,2026-01,Noche
TKT-20250808-002-00220,2025-08-08,13:30,Viernes,August,SUC002,Ciudad de México Sur,Ciudad de México,Chiles Rellenos,Platos Fuertes,155,1,155,45,110,Tarjeta de Débito,15.5,170.5,13,2025-08,Comida
TKT-20250906-010-00221,2025-09-06,12:47,Sábado,September,SUC010,León,León,Chiles Rellenos,Platos Fuertes,155,3,465,135,330,App de Pago,69.75,534.75,12,2025-09,Comida
TKT-20260126-004-00222,2026-01-26,13:29,Lunes,January,SUC004,Monterrey,Monterrey,Guacamole con Totopos,Entradas,89,2,178,50,128,Tarjeta de Débito,17.8,195.8,13,2026-01,Comida
TKT-20250530-003-00223,2025-05-30,19:07,Viernes,May,SUC003,Guadalajara,Guadalajara,Mole Poblano,Platos Fuertes,175,1,175,55,120,Tarjeta de Crédito,17.5,192.5,19,2025-05,Tarde
TKT-20250403-001-00224,2025-04-03,14:47,Jueves,April,SUC001,Ciudad de México Centro,Ciudad de México,Cerveza Nacional,Bebidas,55,3,165,60,105,Tarjeta de Crédito,0.0,165.0,14,2025-04,Comida
TKT-20260120-010-00225,2026-01-20,20:11,Martes,January,SUC010,León,León,Mole Poblano,Platos Fuertes,175,3,525,165,360,Tarjeta de Débito,52.5,577.5,20,2026-01,Tarde
TKT-20251006-001-00226,2025-10-06,14:17,Lunes,October,SUC001,Ciudad de México Centro,Ciudad de México,Cerveza Nacional,Bebidas,55,1,55,20,35,Tarjeta de Crédito,5.5,60.5,14,2025-10,Comida
TKT-20251027-005-00227,2025-10-27,19:38,Lunes,October,SUC005,Puebla,Puebla,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Efectivo,8.5,93.5,19,2025-10,Tarde
TKT-20250511-009-00228,2025-05-11,12:18,Domingo,May,SUC009,Tijuana,Tijuana,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Crédito,13.5,148.5,12,2025-05,Comida
TKT-20250705-004-00229,2025-07-05,20:00,Sábado,July,SUC004,Monterrey,Monterrey,Nachos con Carne,Entradas,125,2,250,80,170,Tarjeta de Crédito,25.0,275.0,20,2025-07,Tarde
TKT-20250621-008-00230,2025-06-21,21:02,Sábado,June,SUC008,Mérida,Mérida,Fajitas de Res,Platos Fuertes,225,2,450,140,310,Tarjeta de Débito,67.5,517.5,21,2025-06,Noche
TKT-20250630-009-00231,2025-06-30,19:44,Lunes,June,SUC009,Tijuana,Tijuana,Agua de Horchata,Bebidas,35,2,70,16,54,Tarjeta de Débito,10.5,80.5,19,2025-06,Tarde
TKT-20251010-002-00232,2025-10-10,19:06,Viernes,October,SUC002,Ciudad de México Sur,Ciudad de México,Burrito Grande,Platos Fuertes,145,3,435,126,309,Tarjeta de Débito,0.0,435.0,19,2025-10,Tarde
TKT-20250626-002-00233,2025-06-26,20:30,Jueves,June,SUC002,Ciudad de México Sur,Ciudad de México,Mole Poblano,Platos Fuertes,175,1,175,55,120,Tarjeta de Débito,0.0,175.0,20,2025-06,Tarde
TKT-20250506-008-00234,2025-05-06,19:03,Martes,May,SUC008,Mérida,Mérida,Margarita,Bebidas,95,1,95,25,70,Efectivo,0.0,95.0,19,2025-05,Tarde
TKT-20250331-010-00235,2025-03-31,15:52,Lunes,March,SUC010,León,León,Margarita,Bebidas,95,2,190,50,140,Efectivo,19.0,209.0,15,2025-03,Comida
TKT-20250310-008-00236,2025-03-10,14:36,Lunes,March,SUC008,Mérida,Mérida,Queso Fundido,Entradas,95,1,95,30,65,Tarjeta de Débito,9.5,104.5,14,2025-03,Comida
TKT-20250419-004-00237,2025-04-19,22:09,Sábado,April,SUC004,Monterrey,Monterrey,Helado de Vainilla,Postres,45,2,90,24,66,App de Pago,0.0,90.0,22,2025-04,Noche
TKT-20250706-007-00238,2025-07-06,21:05,Domingo,July,SUC007,Cancún,Cancún,Elotes Preparados,Entradas,55,1,55,15,40,Tarjeta de Crédito,8.25,63.25,21,2025-07,Noche
TKT-20251113-006-00239,2025-11-13,12:48,Jueves,November,SUC006,Querétaro,Querétaro,Quesadilla de Flor de Calabaza,Platos Fuertes,95,1,95,28,67,Tarjeta de Crédito,0.0,95.0,12,2025-11,Comida
TKT-20251214-010-00240,2025-12-14,21:14,Domingo,December,SUC010,León,León,Pozole Rojo,Platos Fuertes,125,4,500,152,348,Tarjeta de Débito,0.0,500.0,21,2025-12,Noche
TKT-20250919-001-00241,2025-09-19,19:58,Viernes,September,SUC001,Ciudad de México Centro,Ciudad de México,Churros con Chocolate,Postres,65,1,65,18,47,Tarjeta de Crédito,9.75,74.75,19,2025-09,Tarde
TKT-20251129-007-00242,2025-11-29,20:27,Sábado,November,SUC007,Cancún,Cancún,Agua de Horchata,Bebidas,35,1,35,8,27,Tarjeta de Crédito,7.0,42.0,20,2025-11,Tarde
TKT-20250303-005-00243,2025-03-03,14:39,Lunes,March,SUC005,Puebla,Puebla,Elotes Preparados,Entradas,55,1,55,15,40,Tarjeta de Débito,5.5,60.5,14,2025-03,Comida
TKT-20250518-001-00244,2025-05-18,13:40,Domingo,May,SUC001,Ciudad de México Centro,Ciudad de México,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Débito,35.0,385.0,13,2025-05,Comida
TKT-20250314-002-00245,2025-03-14,21:10,Viernes,March,SUC002,Ciudad de México Sur,Ciudad de México,Agua de Horchata,Bebidas,35,1,35,8,27,App de Pago,3.5,38.5,21,2025-03,Noche
TKT-20250311-004-00246,2025-03-11,15:10,Martes,March,SUC004,Monterrey,Monterrey,Margarita,Bebidas,95,1,95,25,70,App de Pago,9.5,104.5,15,2025-03,Comida
TKT-20260119-003-00247,2026-01-19,20:38,Lunes,January,SUC003,Guadalajara,Guadalajara,Queso Fundido,Entradas,95,1,95,30,65,Efectivo,14.25,109.25,20,2026-01,Tarde
TKT-20250530-009-00248,2025-05-30,13:18,Viernes,May,SUC009,Tijuana,Tijuana,Agua de Tamarindo,Bebidas,35,1,35,8,27,App de Pago,0.0,35.0,13,2025-05,Comida
TKT-20250921-008-00249,2025-09-21,21:04,Domingo,September,SUC008,Mérida,Mérida,Pastel de Tres Leches,Postres,75,2,150,44,106,Tarjeta de Débito,15.0,165.0,21,2025-09,Noche
TKT-20250616-002-00250,2025-06-16,15:50,Lunes,June,SUC002,Ciudad de México Sur,Ciudad de México,Burrito Grande,Platos Fuertes,145,1,145,42,103,App de Pago,21.75,166.75,15,2025-06,Comida
TKT-20260105-005-00251,2026-01-05,19:51,Lunes,January,SUC005,Puebla,Puebla,Cochinita Pibil,Platos Fuertes,165,1,165,50,115,Efectivo,16.5,181.5,19,2026-01,Tarde
TKT-20250331-002-00252,2025-03-31,14:34,Lunes,March,SUC002,Ciudad de México Sur,Ciudad de México,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Efectivo,13.5,148.5,14,2025-03,Comida
TKT-20250617-008-00253,2025-06-17,13:52,Martes,June,SUC008,Mérida,Mérida,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Crédito,0.0,85.0,13,2025-06,Comida
TKT-20250426-004-00254,2025-04-26,12:50,Sábado,April,SUC004,Monterrey,Monterrey,Mole Poblano,Platos Fuertes,175,1,175,55,120,Tarjeta de Débito,17.5,192.5,12,2025-04,Comida
TKT-20251119-009-00255,2025-11-19,15:58,Miércoles,November,SUC009,Tijuana,Tijuana,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Efectivo,17.0,187.0,15,2025-11,Comida
TKT-20250928-003-00256,2025-09-28,12:44,Domingo,September,SUC003,Guadalajara,Guadalajara,Margarita,Bebidas,95,4,380,100,280,Efectivo,38.0,418.0,12,2025-09,Comida
TKT-20250620-007-00257,2025-06-20,15:32,Viernes,June,SUC007,Cancún,Cancún,Birria de Res,Platos Fuertes,185,2,370,120,250,Efectivo,37.0,407.0,15,2025-06,Comida
TKT-20250314-001-00258,2025-03-14,14:38,Viernes,March,SUC001,Ciudad de México Centro,Ciudad de México,Margarita,Bebidas,95,1,95,25,70,Efectivo,0.0,95.0,14,2025-03,Comida
TKT-20250716-002-00259,2025-07-16,13:38,Miércoles,July,SUC002,Ciudad de México Sur,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Tarjeta de Débito,25.5,195.5,13,2025-07,Comida
