record_id,date,month,day_of_week,branch_id,branch_name,city,platform,interaction_type,content,sentiment,rating,reach,engagement,engagement_rate,campaign,campaign_cost,responded,response_hours,conversion,year_month
DIG-00136,2025-05-15,May,Jueves,SUC002,Ciudad de México Sur,Ciudad de México,Google Reviews,Review,"Comida aceptable, nada extraordinario",neutro,3.0,367.0,31.0,8.45,Temporada de Pozole,406.24,,,True,2025-05
DIG-00137,2025-11-13,November,Jueves,SUC003,Guadalajara,Guadalajara,Instagram,Compartido,Comida deliciosa y precios justos,positivo,,2078.0,115.0,5.53,Orgánico,0.0,,,False,2025-11
DIG-00138,2025-10-09,October,Jueves,SUC008,Mérida,Mérida,Instagram,Mención,El estacionamiento es un problema,negativo,,3673.0,272.0,7.41,Orgánico,0.0,,,False,2025-10
DIG-00139,2025-08-23,August,Sábado,SUC002,Ciudad de México Sur,Ciudad de México,Twitter/X,Mención,"El mole está increíble, muy auténtico",positivo,,277.0,26.0,9.39,Orgánico,0.0,,,False,2025-08
DIG-00140,2025-07-23,July,Miércoles,SUC006,Querétaro,Querétaro,Facebook,Review,"Recomiendo 100%, no se arrepentirán",positivo,5.0,974.0,122.0,12.53,Happy Hour Margaritas,244.2,,,False,2025-07
DIG-00141,2025-08-19,August,Martes,SUC007,Cancún,Cancún,TikTok,Comentario,Precios estándar para la zona,neutro,,7430.0,781.0,10.51,Orgánico,0.0,,,False,2025-08
DIG-00142,2025-11-25,November,Martes,SUC004,Monterrey,Monterrey,Facebook,Comentario,La cochinita pibil es espectacular,positivo,,2281.0,325.0,14.25,Promoción 2x1 Tacos,109.69,,,False,2025-11
DIG-00143,2025-03-08,March,Sábado,SUC006,Querétaro,Querétaro,TripAdvisor,Review,Excelente servicio y ambiente familiar,positivo,4.0,156.0,14.0,8.97,Orgánico,0.0,,,False,2025-03
DIG-00144,2025-05-25,May,Domingo,SUC004,Monterrey,Monterrey,Yelp,Review,El personal es muy amable,positivo,4.0,130.0,17.0,13.08,Orgánico,0.0,,,False,2025-05
DIG-00145,2025-11-04,November,Martes,SUC010,León,León,TikTok,Mención,Servicio normal,neutro,,33546.0,4697.0,14.0,Noche Mexicana,428.55,,,False,2025-11
DIG-00146,2025-10-01,October,Miércoles,SUC004,Monterrey,Monterrey,Instagram,Comentario,La cochinita pibil es espectacular,positivo,,672.0,63.0,9.38,Orgánico,0.0,,,False,2025-10
DIG-00147,2025-12-07,December,Domingo,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Mención,"Lugar promedio, cumple",neutro,,3785.0,435.0,11.49,Orgánico,0.0,,,False,2025-12
DIG-00148,2025-03-29,March,Sábado,SUC003,Guadalajara,Guadalajara,TripAdvisor,Review,El servicio fue lento,negativo,2.0,356.0,21.0,5.9,Descuento Cumpleañeros,436.82,True,43.0,False,2025-03
DIG-00149,2025-06-28,June,Sábado,SUC003,Guadalajara,Guadalajara,Google Reviews,Review,La comida llegó fría 😞,negativo,1.0,265.0,15.0,5.66,Orgánico,0.0,True,12.0,True,2025-06
DIG-00150,2026-01-28,January,Miércoles,SUC007,Cancún,Cancún,Facebook,Compartido,La comida llegó fría 😞,negativo,,475.0,60.0,12.63,Noche Mexicana,377.17,,,False,2026-01
DIG-00151,2025-05-09,May,Viernes,SUC007,Cancún,Cancún,Facebook,Compartido,Servicio normal,neutro,,1866.0,220.0,11.79,Orgánico,0.0,,,False,2025-05
DIG-00152,2025-05-19,May,Lunes,SUC003,Guadalajara,Guadalajara,Google Reviews,Review,La cochinita pibil es espectacular,positivo,5.0,97.0,10.0,10.31,Día de la Familia,265.23,,,False,2025-05
DIG-00153,2026-01-29,January,Jueves,SUC001,Ciudad de México Centro,Ciudad de México,Yelp,Review,Ambiente perfecto para celebrar,positivo,4.0,372.0,37.0,9.95,Temporada de Pozole,497.32,,,False,2026-01
DIG-00154,2025-10-15,October,Miércoles,SUC004,Monterrey,Monterrey,Instagram,Comentario,Servicio normal,neutro,,1387.0,85.0,6.13,Orgánico,0.0,,,True,2025-10
DIG-00155,2025-12-19,December,Viernes,SUC009,Tijuana,Tijuana,Facebook,Like,"Recomiendo 100%, no se arrepentirán",positivo,,2718.0,91.0,3.35,Orgánico,0.0,,,False,2025-12
DIG-00156,2025-12-06,December,Sábado,SUC004,Monterrey,Monterrey,Facebook,Mención,"Recomiendo 100%, no se arrepentirán",positivo,,3148.0,134.0,4.26,Promoción 2x1 Tacos,435.7,,,True,2025-12
DIG-00157,2025-02-23,February,Domingo,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Mención,"Siempre regresamos, nunca falla",positivo,,42058.0,4211.0,10.01,Orgánico,0.0,,,False,2025-02
DIG-00158,2025-09-06,September,Sábado,SUC008,Mérida,Mérida,Facebook,Comentario,El servicio fue lento,negativo,,2423.0,159.0,6.56,Orgánico,0.0,,,False,2025-09
DIG-00159,2025-04-03,April,Jueves,SUC008,Mérida,Mérida,Facebook,Like,"Recomiendo 100%, no se arrepentirán",positivo,,2631.0,79.0,3.0,Orgánico,0.0,,,False,2025-04
DIG-00160,2025-06-04,June,Miércoles,SUC005,Puebla,Puebla,Instagram,Queja,Esperaba mejor calidad,negativo,,1874.0,92.0,4.91,Noche Mexicana,299.08,False,,False,2025-06
DIG-00161,2026-01-10,January,Sábado,SUC007,Cancún,Cancún,Instagram,Compartido,Excelente servicio y ambiente familiar,positivo,,2837.0,75.0,2.64,Combo Ejecutivo,421.2,,,False,2026-01
DIG-00162,2025-07-21,July,Lunes,SUC002,Ciudad de México Sur,Ciudad de México,Facebook,Mención,Precios estándar para la zona,neutro,,2660.0,317.0,11.92,Orgánico,0.0,,,False,2025-07
DIG-00163,2025-03-07,March,Viernes,SUC009,Tijuana,Tijuana,Google Reviews,Review,La comida llegó fría 😞,negativo,2.0,453.0,38.0,8.39,Orgánico,0.0,False,,False,2025-03
DIG-00164,2026-01-12,January,Lunes,SUC007,Cancún,Cancún,Instagram,Mención,La cochinita pibil es espectacular,positivo,,3056.0,96.0,3.14,Orgánico,0.0,,,False,2026-01
DIG-00165,2025-08-30,August,Sábado,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Mención,"Siempre regresamos, nunca falla",positivo,,46725.0,2019.0,4.32,Descuento Cumpleañeros,215.72,,,False,2025-08
DIG-00166,2025-11-19,November,Miércoles,SUC007,Cancún,Cancún,Google Reviews,Review,"Recomiendo 100%, no se arrepentirán",positivo,5.0,181.0,12.0,6.63,Orgánico,0.0,,,False,2025-11
DIG-00167,2025-11-16,November,Domingo,SUC003,Guadalajara,Guadalajara,Yelp,Review,"Lugar promedio, cumple",neutro,3.0,115.0,10.0,8.7,Orgánico,0.0,,,False,2025-11
DIG-00168,2025-07-24,July,Jueves,SUC006,Querétaro,Querétaro,TikTok,Review,La cochinita pibil es espectacular,positivo,5.0,42043.0,1280.0,3.04,Orgánico,0.0,,,False,2025-07
DIG-00169,2025-09-21,September,Domingo,SUC003,Guadalajara,Guadalajara,Google Reviews,Review,Ambiente perfecto para celebrar,positivo,4.0,253.0,7.0,2.77,Orgánico,0.0,,,False,2025-09
DIG-00170,2025-06-26,June,Jueves,SUC003,Guadalajara,Guadalajara,Facebook,Mención,No había disponibilidad de varios platillos,negativo,,1853.0,86.0,4.64,Temporada de Pozole,114.66,,,True,2025-06
DIG-00171,2025-03-12,March,Miércoles,SUC004,Monterrey,Monterrey,Google Reviews,Review,"El mole está increíble, muy auténtico",positivo,5.0,141.0,13.0,9.22,Orgánico,0.0,,,False,2025-03
DIG-00172,2025-02-09,February,Domingo,SUC010,León,León,Facebook,Comentario,"Lugar promedio, cumple",neutro,,3063.0,149.0,4.86,Orgánico,0.0,,,False,2025-02
DIG-00173,2026-01-10,January,Sábado,SUC004,Monterrey,Monterrey,Facebook,Pregunta,"El mole está increíble, muy auténtico",positivo,,3125.0,182.0,5.82,Noche Mexicana,136.21,True,5.0,False,2026-01
DIG-00174,2025-02-14,February,Viernes,SUC008,Mérida,Mérida,Instagram,Comentario,La cochinita pibil es espectacular,positivo,,2790.0,112.0,4.01,Promoción 2x1 Tacos,213.21,,,False,2025-02
DIG-00175,2025-09-28,September,Domingo,SUC009,Tijuana,Tijuana,Instagram,Compartido,"Lugar promedio, cumple",neutro,,2508.0,184.0,7.34,Orgánico,0.0,,,False,2025-09
DIG-00176,2026-01-18,January,Domingo,SUC010,León,León,Yelp,Review,"Comida aceptable, nada extraordinario",neutro,3.0,75.0,9.0,12.0,Orgánico,0.0,,,False,2026-01
DIG-00177,2025-04-21,April,Lunes,SUC005,Puebla,Puebla,Instagram,Like,Esperaba mejor calidad,negativo,,3630.0,184.0,5.07,Orgánico,0.0,,,False,2025-04
DIG-00178,2025-07-09,July,Miércoles,SUC009,Tijuana,Tijuana,Google Reviews,Review,"Lugar promedio, cumple",neutro,3.0,270.0,16.0,5.93,Orgánico,0.0,,,False,2025-07
DIG-00179,2026-01-15,January,Jueves,SUC010,León,León,TikTok,Mención,"Siempre regresamos, nunca falla",positivo,,34450.0,965.0,2.8,Orgánico,0.0,,,False,2026-01
DIG-00180,2026-01-16,January,Viernes,SUC006,Querétaro,Querétaro,TikTok,Review,El servicio fue lento,negativo,1.0,22480.0,2034.0,9.05,Orgánico,0.0,True,41.0,False,2026-01
DIG-00181,2025-11-20,November,Jueves,SUC008,Mérida,Mérida,Facebook,Mención,Esperaba mejor calidad,negativo,,3215.0,264.0,8.21,Orgánico,0.0,,,False,2025-11
DIG-00182,2025-05-19,May,Lunes,SUC003,Guadalajara,Guadalajara,Google Reviews,Review,Ambiente perfecto para celebrar,positivo,5.0,426.0,36.0,8.45,Orgánico,0.0,,,False,2025-05
DIG-00183,2025-12-21,December,Domingo,SUC005,Puebla,Puebla,Facebook,Mención,Precios estándar para la zona,neutro,,4526.0,392.0,8.66,Orgánico,0.0,,,False,2025-12
DIG-00184,2025-04-26,April,Sábado,SUC008,Mérida,Mérida,Facebook,Like,Las margaritas son las mejores 🍹,positivo,,3929.0,80.0,2.04,Festival del Mole,475.0,,,False,2025-04
DIG-00185,2025-06-09,June,Lunes,SUC007,Cancún,Cancún,Facebook,Like,Precios estándar para la zona,neutro,,3358.0,138.0,4.11,Descuento Cumpleañeros,263.3,,,True,2025-06
DIG-00186,2025-07-03,July,Jueves,SUC010,León,León,Instagram,Comentario,Precios estándar para la zona,neutro,,812.0,41.0,5.05,Orgánico,0.0,,,False,2025-07
DIG-00187,2025-10-21,October,Martes,SUC007,Cancún,Cancún,Instagram,Comentario,"Recomiendo 100%, no se arrepentirán",positivo,,4596.0,496.0,10.79,Orgánico,0.0,,,False,2025-10
DIG-00188,2025-10-25,October,Sábado,SUC009,Tijuana,Tijuana,Google Reviews,Review,Precios estándar para la zona,neutro,3.0,365.0,47.0,12.88,Orgánico,0.0,,,False,2025-10
DIG-00189,2025-06-09,June,Lunes,SUC010,León,León,Instagram,Review,¡Los mejores tacos de la ciudad! 🌮,positivo,5.0,2113.0,307.0,14.53,Orgánico,0.0,,,False,2025-06
DIG-00190,2025-12-30,December,Martes,SUC010,León,León,Facebook,Pregunta,Servicio normal,neutro,,783.0,89.0,11.37,Orgánico,0.0,True,23.0,False,2025-12
DIG-00191,2025-03-17,March,Lunes,SUC004,Monterrey,Monterrey,TikTok,Comentario,Las margaritas son las mejores 🍹,positivo,,3583.0,208.0,5.81,Orgánico,0.0,,,False,2025-03
DIG-00192,2025-05-28,May,Miércoles,SUC004,Monterrey,Monterrey,Twitter/X,Compartido,"Comida aceptable, nada extraordinario",neutro,,328.0,25.0,7.62,Promoción 2x1 Tacos,81.99,,,False,2025-05
DIG-00193,2025-11-24,November,Lunes,SUC004,Monterrey,Monterrey,Google Reviews,Review,Ambiente perfecto para celebrar,positivo,5.0,265.0,35.0,13.21,Orgánico,0.0,,,False,2025-11
DIG-00194,2025-12-28,December,Domingo,SUC004,Monterrey,Monterrey,TripAdvisor,Review,Ambiente perfecto para celebrar,positivo,5.0,358.0,35.0,9.78,Orgánico,0.0,,,False,2025-12
DIG-00195,2025-12-10,December,Miércoles,SUC009,Tijuana,Tijuana,Google Reviews,Review,Excelente servicio y ambiente familiar,positivo,4.0,447.0,39.0,8.72,Orgánico,0.0,,,False,2025-12
DIG-00196,2025-02-15,February,Sábado,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Mención,Precios estándar para la zona,neutro,,1861.0,42.0,2.26,Descuento Cumpleañeros,400.51,,,False,2025-02
DIG-00197,2025-02-04,February,Martes,SUC003,Guadalajara,Guadalajara,TikTok,Queja,La comida llegó fría 😞,negativo,,24342.0,2586.0,10.62,Happy Hour Margaritas,235.52,False,,False,2025-02
DIG-00198,2025-08-22,August,Viernes,SUC004,Monterrey,Monterrey,TikTok,Mención,Las margaritas son las mejores 🍹,positivo,,819.0,78.0,9.52,Orgánico,0.0,,,False,2025-08
DIG-00199,2025-04-27,April,Domingo,SUC008,Mérida,Mérida,TripAdvisor,Review,"El mole está increíble, muy auténtico",positivo,4.0,175.0,13.0,7.43,Combo Ejecutivo,299.65,,,False,2025-04
DIG-00200,2025-02-18,February,Martes,SUC002,Ciudad de México Sur,Ciudad de México,Twitter/X,Mención,La cochinita pibil es espectacular,positivo,,228.0,32.0,14.04,Orgánico,0.0,,,False,2025-02
DIG-00201,2025-06-06,June,Viernes,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Compartido,Ambiente perfecto para celebrar,positivo,,2723.0,190.0,6.98,Orgánico,0.0,,,False,2025-06
DIG-00202,2026-01-19,January,Lunes,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Like,¡Los mejores tacos de la ciudad! 🌮,positivo,,45736.0,2292.0,5.01,Happy Hour Margaritas,280.56,,,False,2026-01
DIG-00203,2025-08-12,August,Martes,SUC006,Querétaro,Querétaro,Facebook,Review,Precios elevados para la porción,negativo,1.0,2508.0,349.0,13.92,Orgánico,0.0,True,17.0,False,2025-08
DIG-00204,2025-10-20,October,Lunes,SUC008,Mérida,Mérida,Instagram,Comentario,Comida deliciosa y precios justos,positivo,,695.0,98.0,14.1,Orgánico,0.0,,,False,2025-10
DIG-00205,2025-07-06,July,Domingo,SUC007,Cancún,Cancún,Facebook,Comentario,"Comida aceptable, nada extraordinario",neutro,,1030.0,89.0,8.64,Orgánico,0.0,,,False,2025-07
DIG-00206,2026-01-20,January,Martes,SUC009,Tijuana,Tijuana,Instagram,Comentario,¡Los mejores tacos de la ciudad! 🌮,positivo,,1192.0,135.0,11.33,Orgánico,0.0,,,False,2026-01
DIG-00207,2025-05-07,May,Miércoles,SUC001,Ciudad de México Centro,Ciudad de México,Google Reviews,Review,¡Los mejores tacos de la ciudad! 🌮,positivo,5.0,73.0,4.0,5.48,Orgánico,0.0,,,False,2025-05
DIG-00208,2025-10-25,October,Sábado,SUC001,Ciudad de México Centro,Ciudad de México,Google Reviews,Review,No había disponibilidad de varios platillos,negativo,1.0,371.0,10.0,2.7,Orgánico,0.0,True,12.0,False,2025-10
DIG-00209,2025-04-27,April,Domingo,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Review,¡Los mejores tacos de la ciudad! 🌮,positivo,5.0,304.0,12.0,3.95,Orgánico,0.0,,,False,2025-04
DIG-00210,2026-01-30,January,Viernes,SUC004,Monterrey,Monterrey,TikTok,Pregunta,Las margaritas son las mejores 🍹,positivo,,46237.0,3624.0,7.84,Festival del Mole,422.39,True,24.0,False,2026-01
DIG-00211,2025-05-07,May,Miércoles,SUC008,Mérida,Mérida,Instagram,Comentario,"El mole está increíble, muy auténtico",positivo,,3056.0,262.0,8.57,Promoción 2x1 Tacos,464.44,,,False,2025-05
DIG-00212,2025-03-18,March,Martes,SUC004,Monterrey,Monterrey,Facebook,Mención,La comida llegó fría 😞,negativo,,3677.0,177.0,4.81,Orgánico,0.0,,,False,2025-03
DIG-00213,2025-06-29,June,Domingo,SUC003,Guadalajara,Guadalajara,Facebook,Comentario,Precios elevados para la porción,negativo,,3264.0,292.0,8.95,Orgánico,0.0,,,True,2025-06
DIG-00214,2025-03-15,March,Sábado,SUC007,Cancún,Cancún,Facebook,Review,La comida llegó fría 😞,negativo,2.0,1025.0,129.0,12.59,Orgánico,0.0,False,,False,2025-03
DIG-00215,2025-11-02,November,Domingo,SUC007,Cancún,Cancún,Instagram,Like,"Lugar promedio, cumple",neutro,,4997.0,549.0,10.99,Descuento Cumpleañeros,345.76,,,True,2025-11
DIG-00216,2025-05-08,May,Jueves,SUC009,Tijuana,Tijuana,Facebook,Review,Precios estándar para la zona,neutro,3.0,2201.0,79.0,3.59,Orgánico,0.0,,,False,2025-05
DIG-00217,2025-05-31,May,Sábado,SUC001,Ciudad de México Centro,Ciudad de México,Facebook,Mención,"Lugar promedio, cumple",neutro,,1501.0,163.0,10.86,Noche Mexicana,252.85,,,True,2025-05
DIG-00218,2026-01-18,January,Domingo,SUC006,Querétaro,Querétaro,TripAdvisor,Review,"Lugar promedio, cumple",neutro,3.0,378.0,52.0,13.76,Orgánico,0.0,,,False,2026-01
DIG-00219,2026-01-11,January,Domingo,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Comentario,Servicio normal,neutro,,1716.0,81.0,4.72,Noche Mexicana,197.21,,,False,2026-01
DIG-00220,2025-03-04,March,Martes,SUC006,Querétaro,Querétaro,Facebook,Compartido,Ambiente perfecto para celebrar,positivo,,2740.0,230.0,8.39,Orgánico,0.0,,,True,2025-03
DIG-00221,2025-06-13,June,Viernes,SUC009,Tijuana,Tijuana,Facebook,Mención,Precios elevados para la porción,negativo,,4587.0,281.0,6.13,Temporada de Pozole,305.36,,,False,2025-06
DIG-00222,2025-05-31,May,Sábado,SUC008,Mérida,Mérida,Instagram,Comentario,Esperaba mejor calidad,negativo,,3803.0,568.0,14.94,Orgánico,0.0,,,True,2025-05
DIG-00223,2025-02-04,February,Martes,SUC009,Tijuana,Tijuana,Facebook,Mención,¡Los mejores tacos de la ciudad! 🌮,positivo,,3782.0,237.0,6.27,Orgánico,0.0,,,False,2025-02
DIG-00224,2025-02-21,February,Viernes,SUC006,Querétaro,Querétaro,Google Reviews,Review,Comida deliciosa y precios justos,positivo,4.0,217.0,26.0,11.98,Orgánico,0.0,,,True,2025-02
DIG-00225,2025-10-13,October,Lunes,SUC003,Guadalajara,Guadalajara,Google Reviews,Review,"El mole está increíble, muy auténtico",positivo,5.0,282.0,34.0,12.06,Orgánico,0.0,,,False,2025-10
DIG-00226,2025-06-05,June,Jueves,SUC003,Guadalajara,Guadalajara,TripAdvisor,Review,La cochinita pibil es espectacular,positivo,4.0,63.0,9.0,14.29,Festival del Mole,402.33,,,False,2025-06
DIG-00227,2025-08-04,August,Lunes,SUC002,Ciudad de México Sur,Ciudad de México,TikTok,Queja,"El mole está increíble, muy auténtico",positivo,,4642.0,407.0,8.77,Orgánico,0.0,,,False,2025-08
DIG-00228,2025-09-07,September,Domingo,SUC004,Monterrey,Monterrey,Facebook,Like,"Recomiendo 100%, no se arrepentirán",positivo,,354.0,29.0,8.19,Promoción 2x1 Tacos,291.84,,,False,2025-09
DIG-00229,2025-05-03,May,Sábado,SUC005,Puebla,Puebla,TikTok,Compartido,El personal es muy amable,positivo,,21130.0,1128.0,5.34,Temporada de Pozole,435.62,,,False,2025-05
DIG-00230,2025-06-20,June,Viernes,SUC008,Mérida,Mérida,Google Reviews,Review,La comida llegó fría 😞,negativo,1.0,285.0,16.0,5.61,Combo Ejecutivo,336.68,True,23.0,False,2025-06
DIG-00231,2025-09-14,September,Domingo,SUC010,León,León,Google Reviews,Review,"Recomiendo 100%, no se arrepentirán",positivo,5.0,334.0,42.0,12.57,Orgánico,0.0,,,False,2025-09
DIG-00232,2026-01-03,January,Sábado,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Review,Las margaritas son las mejores 🍹,positivo,4.0,558.0,50.0,8.96,Orgánico,0.0,,,False,2026-01
DIG-00233,2025-02-13,February,Jueves,SUC005,Puebla,Puebla,Google Reviews,Review,"Recomiendo 100%, no se arrepentirán",positivo,5.0,400.0,44.0,11.0,Festival del Mole,201.11,,,False,2025-02
DIG-00234,2026-01-03,January,Sábado,SUC009,Tijuana,Tijuana,TikTok,Comentario,La cochinita pibil es espectacular,positivo,,4592.0,463.0,10.08,Orgánico,0.0,,,False,2026-01
DIG-00235,2025-06-21,June,Sábado,SUC006,Querétaro,Querétaro,TripAdvisor,Review,Ambiente perfecto para celebrar,positivo,5.0,457.0,28.0,6.13,Orgánico,0.0,,,False,2025-06
DIG-00236,2025-09-02,September,Martes,SUC002,Ciudad de México Sur,Ciudad de México,TikTok,Compartido,"El mole está increíble, muy auténtico",positivo,,18061.0,1334.0,7.39,Orgánico,0.0,,,False,2025-09
DIG-00237,2025-03-22,March,Sábado,SUC008,Mérida,Mérida,TikTok,Comentario,La cochinita pibil es espectacular,positivo,,10545.0,403.0,3.82,Orgánico,0.0,,,False,2025-03
DIG-00238,2025-07-07,July,Lunes,SUC006,Querétaro,Querétaro,Facebook,Mención,Ambiente perfecto para celebrar,positivo,,3923.0,168.0,4.28,Orgánico,0.0,,,True,2025-07
DIG-00239,2025-04-20,April,Domingo,SUC004,Monterrey,Monterrey,Facebook,Comentario,Las margaritas son las mejores 🍹,positivo,,2967.0,387.0,13.04,Orgánico,0.0,,,False,2025-04
DIG-00240,2025-10-17,October,Viernes,SUC003,Guadalajara,Guadalajara,Google Reviews,Review,Ambiente perfecto para celebrar,positivo,5.0,386.0,41.0,10.62,Festival del Mole,63.5,,,False,2025-10
DIG-00241,2025-03-03,March,Lunes,SUC010,León,León,Instagram,Mención,La cochinita pibil es espectacular,positivo,,1595.0,86.0,5.39,Orgánico,0.0,,,False,2025-03
DIG-00242,2025-11-12,November,Miércoles,SUC008,Mérida,Mérida,TikTok,Mención,El servicio fue lento,negativo,,46948.0,6153.0,13.11,Orgánico,0.0,,,False,2025-11
DIG-00243,2025-09-23,September,Martes,SUC003,Guadalajara,Guadalajara,Yelp,Review,"Siempre regresamos, nunca falla",positivo,4.0,371.0,48.0,12.94,Orgánico,0.0,,,False,2025-09
DIG-00244,2026-01-17,January,Sábado,SUC001,Ciudad de México Centro,Ciudad de México,TripAdvisor,Review,No había disponibilidad de varios platillos,negativo,1.0,65.0,6.0,9.23,Orgánico,0.0,True,37.0,False,2026-01
DIG-00245,2026-01-07,January,Miércoles,SUC007,Cancún,Cancún,TripAdvisor,Review,La cochinita pibil es espectacular,positivo,4.0,459.0,14.0,3.05,Orgánico,0.0,,,False,2026-01
DIG-00246,2025-06-27,June,Viernes,SUC009,Tijuana,Tijuana,Instagram,Queja,Las margaritas son las mejores 🍹,positivo,,1208.0,40.0,3.31,Orgánico,0.0,,,False,2025-06
DIG-00247,2025-11-13,November,Jueves,SUC004,Monterrey,Monterrey,Twitter/X,Mención,Esperaba mejor calidad,negativo,,457.0,56.0,12.25,Orgánico,0.0,,,False,2025-11
DIG-00248,2025-06-03,June,Martes,SUC010,León,León,Instagram,Mención,"Recomiendo 100%, no se arrepentirán",positivo,,4629.0,693.0,14.97,Orgánico,0.0,,,False,2025-06
DIG-00249,2025-04-27,April,Domingo,SUC003,Guadalajara,Guadalajara,TripAdvisor,Review,"Siempre regresamos, nunca falla",positivo,5.0,220.0,15.0,6.82,Orgánico,0.0,,,False,2025-04
DIG-00250,2025-06-01,June,Domingo,SUC005,Puebla,Puebla,Facebook,Compartido,El personal es muy amable,positivo,,1394.0,55.0,3.95,Happy Hour Margaritas,386.2,,,False,2025-06
